stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,1,0,0,0,0,0,0,0,3,0,0,1,16,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0.563696112006446,0,1.40924028001612,0,0,3.94587278404512,1.69108833601934,0,0,0,0.281848056003223,0
21Day,1.47994744105713,1.84993430132141,0,0,0.739973720528564,0,0,0,0.369986860264282,1.47994744105713,0.369986860264282,0,0.739973720528564,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0,0.312051019934018,0.104017006644673,0.104017006644673,0,0.312051019934018,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.208034013289345,0,0.312051019934018
22Month,0,0.136649431988133,0.136649431988133,0.409948295964399,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0
