stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233,2,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0.28,1.41,67.93,1.97,0,0,0,0,2.25,0.56,0,0.28,0.56,0,0,0.56,0.28,0,0,0,0,0
21Day,1.11,0,0,2.59,0,1.85,0,0.74,0,0,0,0,1.11,0.37,19.24,0,0.37,2.59,93.61,3.7,0,0,0.74,0,3.33,1.48,0,0,1.11,3.33,0,0.74,1.11,0.74,0,0,0,4.07
3Month,0.1,0.83,0.52,7.39,0.1,0,0.83,0.1,0.1,0.83,2.5,0,9.67,10.09,3.02,3.54,1.14,3.02,386.84,4.58,0.73,0.21,1.04,0.31,0.73,0,0.21,0.42,0,2.5,5.51,0,0,0,0.1,1.04,2.39,5.62
22Month,0,1.37,0.14,5.19,0,0,0.14,0.27,0,0.14,4.1,0.55,16.26,2.6,3.55,1.09,0.82,0.96,150.59,2.05,0.27,1.5,0.14,0,0.14,0,0.82,1.09,0.14,0.27,1.64,0,0.27,0,0,0,0,3.01
