stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,1,0,0,0,1,0,0
72hpf,0,0,0,0,0,0.281848056003223,0.563696112006446,0,0,0,0,0,0,0
21Day,0,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0
3Month,0,0.520085033223363,0.104017006644673,0.416068026578691,0.728119046512708,0,0,0,0.104017006644673,2.49640815947214,0,0,1.97632312624878,0.104017006644673
22Month,0,0,0,0.546597727952532,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0
