stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,1,43,88,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.02,3.1,0,6.76,1.97,9.3,0,0,0,0,0,0,0,0,0.56,0,1.13,18.6,2.25,10.15,0,0.28,0,0.28,1316.79,47.91,2.82,2.25,15.22,1.13,0,5.07,0.85,0.28,1.69,0,0,0
21Day,5.55,0.37,0.37,21.83,1.11,21.83,0,2.96,0,0.37,1.11,0,2.22,0.74,2.59,1.48,0.74,14.8,2.96,28.49,0,0,1.85,0,641.93,24.79,2.59,7.03,12.21,20.35,1.11,3.7,6.29,10.36,4.07,0,0,4.44
3Month,0,0.1,0.1,11.96,0,0,0.21,0,0.1,1.46,1.25,0,3.54,1.25,0,2.29,0.42,0.83,0.62,1.98,0,0,0.21,0.42,27.56,0.1,1.98,0.42,0.1,1.25,1.77,0,0,0,0.62,0.42,1.14,0.52
22Month,0,0.82,0,6.56,0,0,0.14,0.14,0,0.55,2.05,0.41,15.71,0.41,0.55,2.05,0.14,0.27,2.19,1.78,0.14,0.55,0.27,0.14,20.77,0,3.14,0.41,0,0.55,3.28,0.55,0.41,0,0.14,0.14,0,0.41
