stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,10,29,0,166,2,0,1,0,0,0,2,1,0,0,2,1,18,3,193,0,22,616,0,0,3,0,0,0,0,0,0
72hpf,0,0.84554416800967,0,2.81848056003223,0.563696112006446,1.12739222401289,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,1.97293639202256,0,3.38217667203868,3.10032861603546,0,0.281848056003223,6.20065723207091,0,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,2.21992116158569,1.10996058079285,0,0,0,0.369986860264282,1.84993430132141,0,0,0,0
3Month,0,0,0,1.35222108638074,0,0,0,0,0.416068026578691,0,0,1.56025509967009,0.104017006644673,0,0,0.104017006644673,0.416068026578691,0.104017006644673,0.520085033223363,0.208034013289345,0.312051019934018,0,0,0.832136053157381,0,0.312051019934018,3.74461223920822,0,0.312051019934018,4.26469727243158,0
22Month,0,0.136649431988133,0,0.273298863976266,0,0,0,0.136649431988133,0.546597727952532,2.59633920777453,0,2.049741479822,0.136649431988133,0,0.136649431988133,0,0.273298863976266,0.409948295964399,0.683247159940666,0,0.136649431988133,0,0.136649431988133,1.2298448878932,0,0.136649431988133,1.77644261584573,0.136649431988133,0,0,0.136649431988133
