stage,Endothelial.cell,Hepatocyte,Immune.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia
24hpf,0,0,0,1,2,0,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,4.79141695205479,0.563696112006446,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0,2.21992116158569,0.369986860264282,0,0,0.739973720528564
3Month,0,0.208034013289345,0.104017006644673,0,0,0,0,0.104017006644673,0.104017006644673
22Month,0,0.409948295964399,0,0,0,0,0,0,0
