stage,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0,1.12739222401289,0.281848056003223,0,0,0,0,0,0
21Day,0,2.21992116158569,0,0,0,0,0,0.369986860264282,0,0,6.2897766244928,0,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0.104017006644673,1.97632312624878,0,0,0.104017006644673,0,0.416068026578691,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673
22Month,0.956546023916932,4.64608068759653,0.136649431988133,0.273298863976266,0.409948295964399,0.136649431988133,3.41623579970333,0,0.273298863976266,0,0,0.136649431988133,0,0,0,1.91309204783386,0,0
