stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0,1.84993430132141,0,0,0,1.10996058079285,0,0.369986860264282,1.84993430132141,0,0,0,2.21992116158569,0,0,0,0,0.739973720528564,0.369986860264282,0,0,0.369986860264282,0,0,0.369986860264282,0,0,2.95989488211426
3Month,0,0,0,2.49640815947214,0.104017006644673,0.208034013289345,0.104017006644673,20.9074183355792,1.45623809302542,9.25751359137587,0.936153059802054,0.936153059802054,0.312051019934018,0.208034013289345,7.28119046512708,0.936153059802054,0.104017006644673,0.104017006644673,0.416068026578691,0,0,0.208034013289345,0.104017006644673,0,0.416068026578691,0.936153059802054,0,0.416068026578691,2.70444217276149,8.52939454486316
22Month,0,0.409948295964399,0.136649431988133,1.36649431988133,0,0.136649431988133,0.273298863976266,34.0257085650451,3.14293693572706,8.19896591928799,3.27958636771519,0,0,0,11.8885005829676,0.409948295964399,0,0,0,0,0,0,0,0,0,0,0.136649431988133,0,0,4.50943125560839
