stage,Cardiomyocyte,Endothelial.cell,Hepatocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,1,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,1.40924028001612,1.69108833601934,0.563696112006446
21Day,0.369986860264282,0,0,0,0,0.739973720528564,0
3Month,0,0,0.208034013289345,0,0,0,0
