stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hatching.gland,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Primordial.germ.cell
24hpf,0,0,0,1,0,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0,0.312051019934018,0,0.104017006644673,0,0
22Month,0.136649431988133,0,0,0,1.2298448878932,0.136649431988133,0,0.273298863976266,0.136649431988133
