stage,Cardiomyocyte,Enterocyte,Erythrocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,1,0,0,2,0,0,0,0,0
72hpf,0.563696112006446,0,0.563696112006446,0,0,0,0,1.12739222401289,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223
21Day,0,0,1.10996058079285,0.369986860264282,0.369986860264282,0,0.369986860264282,0.739973720528564,0,0.739973720528564,0,0,1.10996058079285,5.91978976422852
22Month,0,0.136649431988133,0,0,0,0,0,0,0,0,0.136649431988133,0.136649431988133,0,0
