stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,1,1,0,0,0,0,0,1,23,0,0,0,0,1,2,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25478444802579,0.84554416800967,0,0,0.563696112006446,0,0,0,0
21Day,0.739973720528564,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0,0,1.10996058079285,0,0,0,0.369986860264282,0,0,0,0
3Month,0,0.104017006644673,14.3543469169648,0,0.104017006644673,0,2.39239115282747,0.208034013289345,0.520085033223363,0,0.312051019934018,0,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,0,0,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.136649431988133,4.23613239163213,0,0.136649431988133,0.136649431988133,1.77644261584573,0,0.273298863976266,0,0,0.546597727952532,0,0.409948295964399,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0.136649431988133
