stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell
24hpf,0,1,0,0,0,0,0,0,0,1,0,2,99,0,0,1,0,0,0,0,0
72hpf,0.563696112006446,0.281848056003223,0,1.12739222401289,0,0,0,0.563696112006446,0.563696112006446,0.281848056003223,0,37.4857914484287,42.8409045124899,0.281848056003223,1.40924028001612,1.97293639202256,0,19.1656678082192,0,0,0
21Day,0.739973720528564,0,0.739973720528564,1.84993430132141,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0.739973720528564,0.369986860264282,13.3195269695142,20.3492773145355,0,1.10996058079285,0.739973720528564,1.10996058079285,11.839579528457,0.739973720528564,0.369986860264282,0.369986860264282
22Month,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
