stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,1,1,0,1,9,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0.84554416800967,0,0.281848056003223,0.84554416800967,0.84554416800967,0,0,0
21Day,0.739973720528564,0.739973720528564,0,1.10996058079285,0,0,0.369986860264282,0.369986860264282,0,0,0.739973720528564,0.739973720528564,0,0.369986860264282,0,0.739973720528564
3Month,0,0.416068026578691,0,0,0.208034013289345,0.208034013289345,1.45623809302542,0,0.208034013289345,0,0,0,0,0,0.520085033223363,0.208034013289345
22Month,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0
