stage,Epithelial.cell..Brain.,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell
72hpf,0.281848056003223,0,0,0,0.84554416800967,0.281848056003223
21Day,0,0,0.369986860264282,0,1.10996058079285,0
22Month,0,1.09319545590506,0,0.136649431988133,0,0
