stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,1.40924028001612,0.563696112006446,0,0,0,0,0,0,0,0.84554416800967,43.9682967365028,0,0,0.281848056003223,1.69108833601934,0.563696112006446,0.281848056003223,0,0.563696112006446,0.281848056003223,0,0
21Day,0,0,9.98964522713562,0,0,0,0,0,0,0,0.739973720528564,2.21992116158569,18.4993430132141,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0.369986860264282
3Month,0.208034013289345,0.416068026578691,33.9095441661633,0,0.104017006644673,0.208034013289345,0.312051019934018,0,0.728119046512708,0.520085033223363,0.520085033223363,4.47273128572092,2.60042516611682,1.35222108638074,0.520085033223363,0.104017006644673,1.45623809302542,0.104017006644673,0.104017006644673,0.208034013289345,0,0,0.104017006644673,0.416068026578691
22Month,0,0,2.59633920777453,0,0,0,0.273298863976266,0,1.6397931838576,0,0.136649431988133,0.136649431988133,0.273298863976266,0.409948295964399,0,0,0.683247159940666,0,0,0,0,0.136649431988133,0,0
