stage,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0,0,0,0,2.21992116158569
3Month,0.208034013289345,0.208034013289345,0.104017006644673,0.520085033223363,0,0.208034013289345,0.104017006644673,0.104017006644673,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,10.0896496445332
22Month,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0.819896591928799
