stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,3,0,9,1,0,0,0,0,0,0,3,0,0,0,0,1,12,22,29,0,0,0,0,421,174,0,0,3,0,0,0,0,0,9,0,0,0
72hpf,18.32,3.66,0,17.19,3.66,30.44,0,1.13,0,0.85,0,0,0,0,1.97,0,8.46,45.1,4.51,53.55,0,1.97,0.85,1.13,508.17,128.52,2.25,3.95,57.5,0.85,0.28,23.96,1.41,1.41,47.63,0,0,0
21Day,15.54,1.48,1.11,27.38,2.96,15.54,0,4.81,0.74,2.59,0,0,4.07,0,8.88,2.22,1.48,19.61,9.62,42.92,0.37,0,5.92,0,130.24,26.27,3.33,0,18.13,10.73,0.37,3.7,1.11,4.44,81.03,0.37,0,5.55
3Month,0.21,0.31,0.1,3.85,0.1,0,0.21,0,0.42,2.18,0,0,16.43,14.15,0.42,1.66,0.31,1.14,16.64,3.02,0.83,0,13.73,0.31,14.04,0.1,1.25,0.31,0.1,0.42,7.28,0.1,0,0,0.94,0.52,0.73,2.39
22Month,0,0,0,1.23,0,0,0,0,0.14,2.46,0.14,0,16.94,7.93,1.23,0.27,0,0,15.03,2.19,0,0.27,4.51,0,6.29,0.14,2.46,0.27,0,0.27,13.12,0.41,0,0,0.14,0,0,0.27
