stage,Cardiomyocyte,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,3,0
72hpf,0,0,0.281848056003223,0.281848056003223,0.563696112006446,0
21Day,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282
