stage,Endothelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Spermatocyte,T.cell
24hpf,0,0,0,0,1,0,7,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0.281848056003223,0,2.81848056003223,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0.739973720528564,0,0
3Month,0,0,0,0.104017006644673,0,0,0,0,0,0.104017006644673,0
22Month,0.136649431988133,0.546597727952532,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133
