stage,Epithelial.cell,Erythrocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,1,0,0,0,0,1
72hpf,0,0.281848056003223,0,0,0.281848056003223,0
21Day,0.369986860264282,0,0.369986860264282,1.10996058079285,0,0
