stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,35,17,0,99,4,6,0,1,0,0,5,0,6,0,0,0,1,11,23,100,209,0,0,0,1,119,1475,0,0,0,17,0,0,0,0,0,10,0,0,0
72hpf,37.2,9.86,0,36.08,7.33,8.46,0,3.95,0,0,0.85,0,0,0.56,0,7.89,0.28,31.29,77.51,6.2,103.16,0,16.07,3.1,2.54,338.78,330.04,1.69,5.36,0,66.23,5.36,0.28,32.41,2.54,1.13,7.05,0,0,0
21Day,57.72,5.18,2.59,149.47,2.96,51.8,0,47.73,0,1.11,1.85,0,0,9.62,1.85,41.81,10.73,13.32,55.5,18.87,125.43,0,0,17.02,0.74,82.51,113.96,1.85,1.48,0,51.43,16.65,1.48,17.39,2.59,7.03,5.18,0.37,0,15.91
3Month,1.77,6.97,4.58,134.39,0.94,0,2.5,4.68,0.1,17.58,21.32,0.31,0,215.42,21.53,11.23,65.11,9.88,27.36,40.15,33.08,9.47,0,13.31,11.65,6.55,3.02,11.55,3.85,0,4.68,6.45,109.32,2.7,0.21,0,0.83,14.77,113.07,37.03
22Month,1.37,9.98,9.43,61.49,0.27,0,5.47,3.42,0.27,12.98,95.65,21.45,0,776.31,20.77,32.66,102.35,5.06,10.39,124.21,48.37,1.91,13.53,11.21,1.09,5.74,2.05,9.57,6.56,4.51,4.51,1.91,12.98,2.73,3.55,0,1.09,2.19,0.41,14.62
