stage,Epithelial.cell,Neural.cell,Pancreatic.cell,Primordial.germ.cell
24hpf,0,1,0,0
72hpf,0,0,0,0.281848056003223
21Day,0,0,0.739973720528564,0
3Month,0.104017006644673,0,0,0.416068026578691
