stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hatching.gland,Immune.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,3,10,0,1,0,4,0,0,6,5,8,1,53,0,0,0,0,0,0,0
72hpf,0.281848056003223,1.97293639202256,1.40924028001612,0,0,0,0,0.563696112006446,1.97293639202256,0,2.81848056003223,2.25478444802579,5.91880917606769,1.97293639202256,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,1.10996058079285,4.06985546290711,0.369986860264282,0,0,0.369986860264282,0,1.10996058079285,0,0.369986860264282,1.47994744105713,3.32988174237854,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282
3Month,0.104017006644673,0,0,0,0,0,0,0,0,0.104017006644673,0,0,0,0,0.104017006644673,0.312051019934018,0,0.104017006644673,0.416068026578691,0.104017006644673
22Month,0,0,0,0,0.273298863976266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
