stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Fibroblast,Hepatocyte,Ionocyte,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,2,0,0,0,0
72hpf,0.563696112006446,0,0,0,0,0,0.563696112006446,0,0,0,0.563696112006446,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0.312051019934018,0,0.520085033223363
22Month,0,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0.273298863976266,0,0
