stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,2,0,15,0,0,0,2,0,0,0,0,0,0,0,1,1,13,12,0,0,0,0,4,109,0,0,5,0,0,0,0,0,0,0,0,0
72hpf,2.25,0.85,0,2.54,1.69,0.85,0,0,0,0.28,0,0,0,0.28,0,1.69,3.1,0.28,7.05,0,0.28,0.28,0,73.84,32.41,0,0,7.33,0,0,3.1,0,0.28,0.56,0,0,0
21Day,8.51,0.74,0.37,15.91,0.74,1.48,0,4.07,0,0,0,1.48,1.85,5.92,0,1.11,1.85,2.96,27.38,0,0,3.33,0,38.48,22.2,0,2.22,11.84,5.18,0,2.59,1.11,0,1.11,0,0,1.11
3Month,0.1,0,0,4.68,0,0,0,0.1,0.1,3.64,0.1,1.77,1.87,0.31,1.14,0.21,1.14,2.08,1.14,0.42,0,0.52,0.1,0.21,0.31,0.1,0.1,0.21,0,3.12,0,0.1,0,0,0.31,6.55,1.14
22Month,0.14,1.37,0,1.37,0,0,0.14,0.41,0.14,4.37,1.23,14.48,2.05,1.09,1.5,0,0.41,2.19,1.64,0,0.27,0.41,0,0.41,0.14,0.96,0.14,0,0,0.27,0.14,0.14,0,0,0,0,0.41
