stage,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,2,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0,0,0.739973720528564,0.369986860264282,0,0
3Month,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0.208034013289345,0.104017006644673
