stage,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,3.38217667203868,0,0,0,0,0,0,0,0
21Day,1.84993430132141,0.369986860264282,0,0,0,0,0,1.10996058079285,0,0,0,0.369986860264282,0,0,0,0,1.47994744105713,1.10996058079285,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0.728119046512708,0,0.208034013289345,0.104017006644673,0,0.520085033223363,0.312051019934018,0,0.624102039868036,0.104017006644673,0.312051019934018,0.624102039868036,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.728119046512708,0,0,0.208034013289345,0.208034013289345
22Month,0.136649431988133,0,0,0.409948295964399,0.136649431988133,1.36649431988133,0.136649431988133,0,0.546597727952532,0,0.136649431988133,0.409948295964399,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0
