stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,8,0,28,1,0,0,0,0,0,0,0,0,0,0,0,4,8,13,31,0,0,0,0,15,204,0,0,7,0,0,0,0,0,2,0,0,0
72hpf,9.58,3.66,0,12.12,4.23,3.1,0,1.41,0,0,0,0.56,0,0,0.56,0,5.64,20.57,1.41,23.68,0,0.56,0.56,0.28,135.01,58.34,0.28,0.85,25.93,0.56,0.56,10.99,0.85,0.28,1.69,0,0,0
21Day,5.18,2.59,0,21.83,1.11,8.14,0,4.81,0.37,1.11,0,0,0.37,0.74,4.07,2.22,1.85,9.62,2.22,39.96,0,0,4.81,0,31.08,22.2,1.11,0.74,16.28,3.33,0.74,4.07,1.11,2.22,2.59,0,0,3.33
3Month,0.21,1.04,0.1,10.19,0.21,0,0.31,0,1.25,1.25,0,0,8.11,1.25,0.62,2.5,1.35,3.64,2.08,6.55,1.25,0,0.83,0.52,0.73,0,0.83,0.62,0,0.31,16.54,0.1,0,0,0,1.66,4.06,5.1
22Month,0,3.14,0.82,3.96,0.14,0,0,0.82,0.68,4.24,1.64,0,19.81,0.68,2.32,4.92,0.41,1.23,3.14,6.97,0.27,0.41,0.96,0.27,0.41,0.27,1.5,1.09,0.68,0.27,3.69,0.68,0.14,0,0,0.55,0,0.96
