stage,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,2.81848056003223,2.25478444802579,0,0,0,0.281848056003223,0,0,0
21Day,0,0.369986860264282,0,0,0.739973720528564,0.369986860264282,0.739973720528564,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0
3Month,0.104017006644673,0,0,0.104017006644673,0,0,0,0,0,0,0.520085033223363,0,0,0.416068026578691,0.104017006644673
22Month,0,0,0.136649431988133,0,0.136649431988133,0,0,0,0.136649431988133,0,0.409948295964399,0,0,0,0
