stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neurosecretory.cell
72hpf,0.281848056003223,0,0,0,0,2.25478444802579,0.563696112006446
21Day,0,0,0,0,0.369986860264282,1.47994744105713,0
22Month,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0
