stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,5,0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,3,15,18,32,0,0,0,1,15,263,0,0,0,6,0,0,0,0,0,3,0,0,0
72hpf,10.71,4.51,0,16.07,3.38,14.09,0,0.56,0,0,0,0,0,0,0,1.69,0,11.56,33.82,2.54,29.31,0,0.28,0.85,0,262.96,128.52,0.85,1.41,0,26.49,0.85,0.56,15.78,3.1,0.56,2.54,0,0,0
21Day,8.88,2.22,1.85,39.22,1.11,23.31,0,11.1,0,0.37,1.85,0,0,2.96,0,15.91,1.85,5.55,13.69,7.03,35.52,0,0,3.7,0.74,86.95,40.33,1.11,1.48,0,11.1,8.88,1.11,7.77,2.59,3.7,1.48,0,0,6.66
3Month,0.1,3.95,0.52,26.21,0.21,0,1.25,0.42,0.21,8.22,8.95,0.1,0,51.49,4.06,1.66,14.77,2.5,10.3,6.24,9.78,1.04,0,2.08,2.18,1.66,0.62,1.25,2.29,0,0.83,1.87,66.88,0.83,0.1,0,0.31,4.06,38.49,6.24
22Month,0,4.24,2.32,7.93,0.14,0,0.41,0.55,0,2.6,9.84,3.55,0,57.94,2.73,3.96,18.58,1.5,1.64,9.7,7.52,0.55,2.73,2.05,0,1.64,0.14,0.96,2.05,0.27,0.27,0.41,11.48,0.82,0.41,0,0,0.14,0,3.55
