stage,Cardiomyocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,1,0,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.312051019934018
