stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.563696112006446,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0.84554416800967,0,0.84554416800967,0,0,0.281848056003223
21Day,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0.739973720528564,0,0.739973720528564,0,1.10996058079285,0,0.739973720528564,0.369986860264282,0,0.369986860264282,0.369986860264282
3Month,0.104017006644673,0.104017006644673,0.416068026578691,0,0,0.104017006644673,0,0.520085033223363,0,0.104017006644673,0.208034013289345,0.104017006644673,0.936153059802054,0.208034013289345,0,0,0,0,0.104017006644673,0.104017006644673,0
22Month,0,0,0,0,0,0,0.136649431988133,0.683247159940666,0,0.136649431988133,0,0,1.09319545590506,0,0,0,0,0,0,0,0
