stage,Goblet.cell,Granulocyte,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,0,2,0,0
21Day,0,0,0,0.739973720528564,0.369986860264282,0
3Month,0.312051019934018,0,0.104017006644673,0.104017006644673,0,0.104017006644673
22Month,0,0.273298863976266,0,0,0,0
