stage,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0.369986860264282,0,0,2.58990802184998,0,0,0,0,0
3Month,4.5767482923656,0,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0.416068026578691,0.104017006644673
22Month,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0,0
