stage,Endothelial.cell,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Neural.cell
24hpf,0,1,1,0,0
72hpf,0.281848056003223,0,0.563696112006446,0.281848056003223,0.281848056003223
