stage,Epithelial.cell,Erythrocyte,Goblet.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
72hpf,0,0,0,0,0.281848056003223,0,1.40924028001612,0.281848056003223,0.281848056003223
21Day,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282,1.47994744105713,0,0
3Month,0,0,0.832136053157381,0.104017006644673,0,0,0,0,0
