stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0.739973720528564,0,0,0,0
3Month,0,0,0,0.104017006644673,0,0,0,0,0,0.208034013289345,0,0,0,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0.104017006644673,0,0,0.104017006644673,0,0.416068026578691,0,0,0,0
22Month,0.136649431988133,2.4596897757864,0.683247159940666,3.96283352765586,0.136649431988133,0.273298863976266,0.956546023916932,5.46597727952532,1.50314375186946,33.4791108370926,2.049741479822,0.546597727952532,1.50314375186946,0.273298863976266,0.546597727952532,1.77644261584573,5.19267841554906,1.36649431988133,0.819896591928799,0.273298863976266,0,0,0.273298863976266,70.784405769853,0,0,2.4596897757864,0.409948295964399,0.136649431988133,0.136649431988133,1.09319545590506
