stage,Cardiomyocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,1,0,1,1,1,4,0
72hpf,0,0,0,0,1.97293639202256,0,0.281848056003223
21Day,0,0,0,0,0,0.739973720528564,0
3Month,0,0.208034013289345,0.104017006644673,0,0,0,0
22Month,0,0.819896591928799,0,0.136649431988133,0,0,0
