stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,25,116,1,492,3,0,0,1,0,0,0,0,19,1,0,0,0,16,128,13,283,0,0,0,5,43,225,0,0,0,76,0,0,0,0,0,1,0,0,0
72hpf,16.35,75.25,0,249.15,5.07,7.33,0,0.85,0,0,0.28,0,0,0,0,0.28,0.56,6.48,412.06,2.54,268.04,0,0.56,5.07,0.85,79.48,54.96,2.25,0.56,0,257.05,0.56,0.28,6.2,2.82,1.69,2.82,0,0,0
21Day,20.35,29.97,0,911.65,1.85,19.61,0,3.33,0,0.37,1.11,0.37,0,4.07,1.11,7.4,2.59,12.95,724.06,7.4,211.26,0,0.37,52.91,0,43.29,21.83,1.85,0.74,0,79.92,22.57,3.7,2.59,3.33,9.62,1.48,1.48,0,5.55
3Month,0.21,52.32,1.14,428.13,0.73,0,1.25,0.52,0.42,4.68,5.41,1.14,0,20.7,7.18,0.83,8.95,4.58,68.86,8.63,67.51,14.15,0.42,284.07,2.5,2.29,0.62,5.41,0.42,0,16.54,4.16,63.87,0.73,0.42,0,0.21,8.32,12.9,4.78
22Month,0.14,51.65,1.37,143.62,0.41,0,0.82,0.55,0,15.58,6.42,76.93,0,31.98,2.46,1.78,3.42,2.6,43.73,5.6,28.7,2.19,1.37,141.84,0.41,1.91,0.41,5.06,1.23,2.6,12.16,0.27,16.94,0.41,0.55,0,0,0.82,0,1.09
