stage,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell
24hpf,1,0,0,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0.84554416800967,0.84554416800967,0.563696112006446,0
21Day,0,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282
3Month,0,0,0,0.104017006644673,0,0,0.104017006644673,0,0,0,0,0
22Month,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0,0,0,0
