stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Fibroblast,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,1,1,0,0,0,0,5,1,0,0,0,0,0
72hpf,0.563696112006446,0,3.94587278404512,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,27.0574133763094,0,0.281848056003223,0.563696112006446,0,0,1.12739222401289,0.281848056003223,1.40924028001612,0,0,0.281848056003223,0,0
21Day,0,0,15.9094349913641,0,0.739973720528564,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,20.3492773145355,0.369986860264282,2.58990802184998,0,0.369986860264282,0,1.10996058079285,0.739973720528564,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282
3Month,0.104017006644673,0.104017006644673,5.3048673388783,0,0,0,0,0,0,0.936153059802054,0.208034013289345,0,0.624102039868036,0,0.520085033223363,0.208034013289345,0.728119046512708,0,0.104017006644673,0.208034013289345,0,0,0,0.312051019934018,0,0,0.104017006644673,0.104017006644673
22Month,0,0.273298863976266,2.049741479822,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0.409948295964399,9.83875910314558,0,0,1.50314375186946,0,0.136649431988133,0.273298863976266,0.136649431988133,0.273298863976266,0.136649431988133,0,0.136649431988133,0,0,0.409948295964399,0.273298863976266,0,0,0
