stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,477,115,0,640,12,29,0,14,0,1,9,0,99,3,0,4,6,172,299,606,1079,0,2,2,23,552,7651,9,0,0,119,0,0,0,1,0,0,59,0,0,0
72hpf,428.41,68.21,0.28,299.32,84.84,161.22,0,23.39,0,0.28,10.15,0.28,0.28,9.02,0,30.44,4.79,337.09,743.23,100.62,571.02,0,100.34,22.55,29.31,2681.78,1766.06,12.12,20.01,0,512.68,36.36,0,1.13,197.86,49.04,34.95,91.04,0,0,0.28
21Day,546.1,36.63,67.34,1494.75,51.06,521.31,0,295.25,0,11.1,43.29,1.48,0,206.45,31.82,334.84,274.53,204.23,659.32,258.62,1088.5,0.37,7.03,135.05,19.61,877.98,707.41,22.57,32.93,0,499.85,227.17,0,11.1,128.02,64.01,152.8,46.99,2.59,0,129.13
3Month,52.32,104.12,160.39,1893.94,15.6,0,52.32,42.96,5.2,318.71,548.48,6.14,0,5428.65,778.88,75.93,1940.75,318.81,706.38,638.25,677.67,202.31,31.1,215.11,249.54,87.06,18.83,110.88,50.34,0,33.81,254.84,3.02,675.49,23.61,3.33,0.21,12.27,144.58,220.83,433.65
22Month,33.75,150.18,170.68,714.13,7.24,0,64.5,35.94,1.23,183.38,999.18,344.49,0,9344.63,356.52,154.96,1714.81,69.69,167.67,815.52,596.88,25.28,482.37,141.71,23.91,46.73,10.39,94.56,57.8,32.93,21.86,43.59,0,68.73,50.56,35.67,0.27,3.83,20.5,0.68,190.08
