stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
72hpf,0.563696112006446,2.25478444802579,0.281848056003223,0.281848056003223,0,0,0,0,0,0.563696112006446,0,3.10032861603546,0,0,0.84554416800967,0.84554416800967,0,3.6640247280419,0,0,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,8.13971092581421,0,1.47994744105713,2.58990802184998,0,0,2.58990802184998,1.10996058079285,0,0.739973720528564,0.369986860264282,0
3Month,0.104017006644673,0.520085033223363,0.104017006644673,0.104017006644673,0,0.312051019934018,0.312051019934018,0.104017006644673,0.312051019934018,0,0,0.520085033223363,0.312051019934018,0,0,0,0,0,0.104017006644673,0,0,0,0.208034013289345
22Month,0,0.273298863976266,0.136649431988133,0,0,0,0.273298863976266,0,0.136649431988133,0,0,0.273298863976266,0,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0
