stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,5.07,0,0.56,0,0,0,0,0,0,0,0,0,0.56,3.95,0,24.8,0,0,0.28,0,17.76,12.4,0,0.28,0,25.08,0,0,0.85,0,0,0,0,0,0
21Day,2.22,0,0.37,15.54,1.48,1.48,0,0.37,0,0,0,0,0,0.37,0,0,6.29,4.44,136.16,0,0,3.33,0,10.73,5.55,0.37,0.74,0,2.96,2.22,0.37,1.48,0,1.11,0.37,0,0,0.74
3Month,0,0.52,0.21,6.45,0.31,0,0.1,0,0.52,1.35,0.1,4.26,1.04,0.1,2.08,0.31,4.68,4.58,25.07,0.83,0,9.88,0.62,0.52,0,0.42,0.1,0,0.1,0.31,4.99,0,0.1,0,0,0.94,0.83,0.52
22Month,0.14,0.68,0.41,7.65,0,0,0.27,0,0.82,2.32,6.01,22.68,1.37,0.82,3.28,0.14,6.83,3.42,39.76,1.09,0.96,3.83,0,0.41,0.14,0.55,0.14,0.41,0.14,0,9.84,2.46,0.27,0.14,0,0.27,0,1.09
