stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,1.12739222401289,0,0,0.84554416800967,0,0.563696112006446,0
21Day,1.47994744105713,0.369986860264282,0,0.369986860264282,0,0,0,1.47994744105713,0.369986860264282,0.739973720528564,0,0,0,0
3Month,0,0,0.208034013289345,0,0,0,0.208034013289345,0.104017006644673,0,0,0,0.104017006644673,0,0.208034013289345
22Month,0,0,0,0,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0,0,0,0,0
