stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0
21Day,0,0,0.739973720528564,0,0,0,0,0,0,2.21992116158569,0,0.369986860264282,1.47994744105713,0.739973720528564,20.7192641747998,0,0.739973720528564,0,0,0,0,1.10996058079285,0.369986860264282,0,0,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0.520085033223363,11.6499047442033,0.104017006644673,0.104017006644673,0,0.624102039868036,0.520085033223363,0,54.4008944751638,0.520085033223363,0,10.5057176711119,0.416068026578691,0.832136053157381,0.832136053157381,0.624102039868036,0.312051019934018,0.312051019934018,0.208034013289345,0.104017006644673,0.208034013289345,0,0.208034013289345,0,0,0.832136053157381,0.104017006644673,3.12051019934018,0.104017006644673,0,0,0.104017006644673,4.5767482923656,0.208034013289345
22Month,0,0,2.32304034379826,0,0,0.136649431988133,0.273298863976266,0.683247159940666,0.136649431988133,45.0943125560839,0.136649431988133,0.136649431988133,7.37906932735919,0.136649431988133,0.273298863976266,0.819896591928799,0.409948295964399,0,0.683247159940666,0.273298863976266,0,0,0,0.136649431988133,0.136649431988133,0,0,0,2.18639091181013,2.8696380717508,0.956546023916932,0.136649431988133,0,0.136649431988133,0
