stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,5.35511306406124,0,0,0,0,0,0,0,0,0,0,0,0,3.6640247280419,0.563696112006446,0.281848056003223,0,0,0
21Day,8.13971092581421,0,0.369986860264282,0.739973720528564,0.369986860264282,0,0,0,0,1.10996058079285,0.739973720528564,0.369986860264282,0,0.739973720528564,0.369986860264282,0,0.369986860264282,0,0.369986860264282
3Month,1.45623809302542,0.104017006644673,0.104017006644673,0,0,0.312051019934018,0.104017006644673,0.104017006644673,0.208034013289345,0,0,0.104017006644673,0,0,0,0,0,0.208034013289345,0.104017006644673
22Month,0.273298863976266,0,0,0,0,0.136649431988133,0.273298863976266,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0,0,0,0
