stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,20,0,0,0,3,0,0,2,0,0,0,1,0,2,5,113,3,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,2,0,0,0
72hpf,0.56,1.13,0,14.66,0.28,1.13,0,0.28,0,0,3.1,0,0.28,0,4.23,0,0.56,47.91,19.73,3.1,0,0.28,0,0,35.51,10.43,0,0.28,0,4.51,0,0,0.28,1.41,1.97,0.28,1.13,0,0,0
21Day,2.59,2.59,0.37,27.75,0.37,2.22,0,0,0,0,24.42,0,0.74,2.59,19.61,0,0.74,19.98,31.45,15.91,0,0,0.74,0,6.29,3.7,0,0,0,3.33,2.59,0,1.11,1.11,2.59,0.37,0.37,0,0,8.14
3Month,0,1.04,0.31,17.47,0,0,0.73,0,0,0.73,103.7,0.73,7.39,112.96,2.39,3.12,0.62,27.15,39.53,15.29,3.54,0.1,0.62,2.18,0.31,0,0.31,0.52,0,0.62,2.08,0.62,1.98,0.31,0,0,0.21,1.14,1.14,3.74
22Month,0.14,2.32,0.27,5.33,0.14,0,3.42,0,0.14,0.55,359.8,1.64,16.26,59.99,9.84,1.91,0.14,8.34,76.52,35.39,0.68,1.5,0.27,0.27,0.41,0.14,0.41,0.41,0.14,1.64,1.09,0,3.14,0.68,2.46,0,0.55,0.55,0,6.01
