stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.cone.cell
24hpf,0,0,1,0,0,0,0,0,0,1,3,0,0,11,0,0
72hpf,0.563696112006446,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0,0.281848056003223,0.563696112006446,0,0,0.281848056003223,1.40924028001612,1.40924028001612,0.563696112006446,0.281848056003223
21Day,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0.739973720528564,0,1.10996058079285,0,0.369986860264282,0,1.10996058079285,0
3Month,0,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0,0,0
