stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,247,0,0,0,0,9,249,0,0,127,0,0,0,0,0,0,0,0,0
72hpf,21.14,12.4,0,58.62,9.02,13.25,0,0,0,0,1.13,0.28,0.28,0,0.56,0.28,12.12,186.58,0.28,463.08,0,0.85,10.15,0.56,91.04,87.37,0.28,0.56,981.39,0.28,0.28,16.63,0.56,1.13,13.53,0,0,0
21Day,17.76,3.7,0,38.11,3.33,23.31,0,2.59,0,0,0,0.74,3.7,0.37,7.03,2.59,2.22,21.46,17.76,725.17,0.74,0,58.09,0,27.38,29.6,0.37,1.11,526.12,28.86,0.74,1.85,2.59,8.88,5.92,0.37,0.37,1.85
3Month,1.98,20.18,0.94,17.58,1.04,0,1.14,0.21,4.06,2.7,16.75,0.73,16.02,5.93,0.21,6.55,3.85,17.47,6.87,437.18,87.27,0.31,24.55,1.66,3.02,1.77,2.08,1.56,29.44,2.5,45.35,0.52,0.1,0,1.46,187.02,5.72,4.06
22Month,1.37,9.57,0.27,9.43,0.27,0,0.68,0.14,0.41,2.19,5.88,10.8,19.4,1.91,0.96,3.55,0.41,2.46,12.71,198.14,5.47,0.96,6.42,0,1.91,3.14,2.6,1.37,9.16,1.09,10.25,33.34,1.37,0,0.27,19.27,0,4.51
