stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Osteoblast,Radial.glia
24hpf,2,0,0,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,37,0,0,1,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0.281848056003223,0,0,0,0.281848056003223
22Month,0,0.819896591928799,0.273298863976266,1.50314375186946,0.136649431988133,0.136649431988133,0.136649431988133,0.273298863976266,0,10.7953051270625,0.819896591928799,0.136649431988133,0,0.136649431988133,0.136649431988133,0.546597727952532,0.273298863976266,0.683247159940666,0,0.136649431988133,15.8513341106234,0,0
