stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Retinal.cone.cell,T.cell
72hpf,0.563696112006446,0,0,0.563696112006446,0,1.12739222401289,0,0
21Day,0,0,0,0,0.369986860264282,0,0.369986860264282,0
3Month,0,0,0.104017006644673,0,0,0,0,0.104017006644673
22Month,0,0.273298863976266,0,0,0,0,0,0
