stage,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0.563696112006446,0,0.281848056003223,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,0.739973720528564,0.369986860264282,0,0
3Month,0,0.104017006644673,0.312051019934018,0.312051019934018,0.104017006644673,0.312051019934018,1.24820407973607,0.312051019934018,0,0.104017006644673,0,0,0.520085033223363,1.1441870730914
