stage,Epithelial.cell,Hepatocyte,Osteoblast,Retinal.pigment.epithelial.cell
72hpf,0,0,0,0.281848056003223
21Day,0,0,0.369986860264282,0.369986860264282
22Month,0.136649431988133,0.136649431988133,0,0
