stage,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0
72hpf,0,0.281848056003223,0,0,0,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0.281848056003223,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0,0
3Month,0.312051019934018,0,0.520085033223363,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0,0.208034013289345,0.312051019934018,0.104017006644673
22Month,0,0,0.546597727952532,0,0,0,0,0,0,0,0,0,0,0,0,0
