stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.cone.cell
24hpf,1,2,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,25.6481730962933,1.12739222401289,0.84554416800967,0,0,0.281848056003223,0
21Day,0.369986860264282,0.369986860264282,0,0.739973720528564,0.369986860264282,0.369986860264282,0.739973720528564,1.47994744105713,0.369986860264282,0.739973720528564,23.3091721966498,1.10996058079285,0.369986860264282,0.739973720528564,0,2.21992116158569,9.98964522713562
3Month,0,0,0,0,0,0,0,0,0,0,0.208034013289345,0,0,0,0.104017006644673,0,0
