stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,23,2,0,35,0,0,0,0,0,0,0,2,0,0,0,0,4,26,2,42,0,0,0,0,5,185,0,0,7,0,0,0,0,0,1,0,0,0
72hpf,10.99,0.85,0,19.45,1.13,1.13,0,0,0,0,0,0,0,0,0,0,1.13,45.1,0,29.88,0,0.56,1.69,0,14.09,33.26,0,0.28,19.45,0,0.28,2.82,0.56,0,0.85,0,0,0
21Day,27.01,1.11,0.74,61.79,0.37,1.11,0,0.37,0,0,0,0,0.37,0,0.37,0,0.74,20.72,0,27.38,0,0,3.33,0,6.66,17.39,0,0.74,8.51,3.33,0,2.96,1.48,0.37,0,0.37,0,0.74
3Month,0.52,1.04,0.1,42.96,0,0,0.1,0,1.98,0.73,0,0,2.39,1.04,0,1.35,1.46,11.55,0.83,11.55,3.02,0,1.14,0.73,0.42,0.1,0.94,0.52,0.52,1.04,11.23,0,0,0,0,4.26,3.85,0.21
22Month,0,1.64,0.27,12.03,0.14,0,0.14,0,0.55,0.82,2.19,0,5.88,0.27,0.14,1.23,0.41,3.14,0.41,11.48,0.41,0,1.09,0,0.55,0.14,0.41,0.14,0.27,0,1.09,1.5,0,0,0.14,0.14,0,0
