stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.28,1.97,0,1.41,0,0,0,0,5.36,3.1,0,0,0.85,0,0,0.85,0,0.28,0.56,0,0,0
21Day,1.85,0,0,4.07,0,1.85,0,0,0,0,0.74,0,1.48,0,0,0.74,0.37,4.07,0,0,0,0,4.44,2.59,0.37,0,1.85,0,0,1.85,0,0.37,0,0,0,0.74
3Month,0,0.52,0.1,5.72,0.21,0,0.1,0.94,1.04,0,10.19,0.42,0.31,3.43,0.83,2.18,1.77,2.81,0.21,0.1,0.31,0.42,0.21,0.1,0.83,0.21,0.1,0.1,9.88,0.21,0.1,0,0.21,0.42,5.51,0.73
22Month,0,0.55,0,0.41,0,0,0.14,0.27,0.55,0.27,6.29,0.14,0.14,2.32,0,0.14,0.96,1.09,0,0.14,0.27,0,0.14,0.14,0,0.41,0,0.14,0.96,0.27,0,0,0,0,0,0.41
