stage,Epithelial.cell,Hepatocyte,Ionocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,3,0,0,0,0
72hpf,0,0,0,0.563696112006446,0,0.281848056003223,0,0.84554416800967,0,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0.369986860264282,1.10996058079285,0,0,0.369986860264282,0,0
3Month,0.312051019934018,0,0.208034013289345,0.208034013289345,0.104017006644673,0,0,0,0,0.312051019934018,0.104017006644673
22Month,0,0.273298863976266,0,0,0,0,0,0,0,0,0
