stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Radial.glia
24hpf,2,1,0,1,1,1,2,2,1,424,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0.281848056003223,0,0,4.22772084004835,14.3742508561644,0,0.84554416800967,24.5207808722804
21Day,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0.739973720528564,0.369986860264282,0,2.21992116158569
