stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,23,3,0,2,0,0,0,0,0,0,1,0,24,0,0,0,0,1,1,33,10,0,0,0,2,12,52,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,23.68,1.13,0,1.41,0,1.13,0,0,0,0,0,0,0,0,0,0,0.28,0.85,11.84,4.79,2.82,0,0.28,0.28,1.69,13.25,4.51,0,0,3.66,0,0.28,2.25,0.56,0.28,0.56,0,0,0
21Day,19.61,0.37,0.37,6.29,0,1.11,0,0.74,0,0,2.96,0.37,0,2.59,0.37,5.18,3.7,0,5.55,14.43,13.32,0,0,1.11,0,17.39,4.81,1.11,1.48,4.81,1.11,0.37,4.81,4.81,15.17,1.11,0,0,0
3Month,0.1,1.25,0.21,3.54,0.1,0,0,0.1,0.1,0.42,2.5,0,0,15.81,1.25,0,3.85,0.94,3.85,9.88,1.46,0.31,0,0.1,1.35,0.94,0,0.52,0.31,0.31,0.31,2.29,0.21,0,0,0.1,0.42,1.14,0.73
22Month,0.96,1.09,0.14,1.91,0.14,0,0.27,0,0.14,0.14,13.12,0.27,0,22.55,1.5,0.27,1.5,0.55,0.55,23.23,1.5,0,1.09,0.27,0,1.23,0.14,0.68,0.41,0,0,1.64,0.55,0.41,0,0,0.14,0,0.14
