stage,Endothelial.cell,Epithelial.cell,Fibroblast,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,1.69108833601934,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.208034013289345,0,0,0,0,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0,0,0.136649431988133,0.683247159940666,0,0,0.136649431988133,0,0,0,0,0,0,0
